Patient id #,C1,C2,C3,C4,C5,C6,C7,T1
10633,0.8934877064555251,0.9035184079420573,0.8898076026320789,0.8850759459670222,0.8855506606202125,0.8802272813528446,0.9018497710042448,0.9204672053545873
10921,0.8831770984469033,0.911761350673055,0.8845356425399663,0.8832231110634566,0.8849381266192416,0.894466131328884,0.8994113648525519,0.911530699717827
11827,0.8959186555571247,0.9232133098548788,0.8981776617197447,0.901211009174312,0.8925540815106968,0.8917320398921033,0.9168272851435355,0.924239132082527
11988,0.9101453888426,0.9179933082737824,0.9076359019125466,0.9178070119458955,0.9174904328141001,0.9146052248362326,0.9179789530752326,0.9337548864189746
12281,0.91573126263593,0.9198264553254201,0.9122938326091408,0.9058025829621983,0.8959905719243453,0.9017512271912871,0.9252449220205154,0.9260115913966293
12292,0.914882385626968,0.9167582179673743,0.8910144402307331,0.8941341454480759,0.896621740654439,0.8970397421418385,0.9043385171702242,0.9221509361337582
12833,0.8986198820168766,0.9176132231130174,0.8926863516538833,0.8880760075113963,0.8834498058051923,0.8926599143161388,0.8988356471115092,0.9188910849103039
1363,0.9099310583409523,0.9255414468146727,0.9059479503224135,0.9130243738530331,0.9129651176054571,0.9187001420318023,0.9269128932369968,0.934129579737498
14267,0.9004683383744756,0.9231780013551879,0.9028367610759218,0.8983692616999889,0.8958924354462823,0.9035787665167027,0.914119120173622,0.9156079947405324
1480,0.8933000312480197,0.9044982114715961,0.8874601175482788,0.8897597004791862,0.8846162003945108,0.8951348248313693,0.9106877050590169,0.9218029149119751
15206,0.8921353282316364,0.9020481735281367,0.8662827539094498,0.8821611771457647,0.8814119551453599,0.8830847879520545,0.8902599622527769,0.924069881291958
1542,0.8911078566728171,0.9187530208473419,0.8926102586802467,0.8944085757394996,0.8951171707169366,0.8985387511135378,0.9079076298393929,0.919549105820144
1573,0.9101579542614611,0.929204880829539,0.8944798783203503,0.9054726645916786,0.9096928975160095,0.9051273167771152,0.9084623186159055,0.9292123629112662
16092,0.8980919340849957,0.9096352094697858,0.8820279149825895,0.8876703198867975,0.8913903497320751,0.8969558696901695,0.9063096189068502,0.9242106253018795
16919,0.865586115669819,0.9065787906459681,0.8818767164915057,0.8745804975624223,0.879444113655666,0.8785999665951733,0.898697431283073,0.9127220783858584
17481,0.887867868004073,0.9036942634058205,0.8940980913451958,0.902183996080129,0.898703746209696,0.891057678577313,0.9137995304830334,0.9285249639394052
17960,0.8733451232658583,0.909222498530804,0.8911791727000858,0.8895197445432755,0.8894562552137314,0.885119560571985,0.8961402242324438,0.9200758811310066
18480,0.8885516776260327,0.9096734245332312,0.8909356467433047,0.8814377397300955,0.8808759858844792,0.8908559328665226,0.883701181901696,0.7443181028509255
1868,0.8958720564834254,0.9147413114918737,0.8885280079768783,0.8807997878619863,0.8708138438174406,0.8667448010122047,0.8935523301594614,0.9146741974712476
18906,0.8935108933946853,0.9084052878537913,0.8901036841504119,0.8845085086775144,0.882597028276102,0.8832122834024979,0.8980800232105314,0.9145482427159047
18935,0.8952323567070875,0.9169552710248745,0.900685313185392,0.9038540389544548,0.896078245065713,0.9000445664482275,0.9066472013333571,0.9272139825456627
18968,0.8761631052804314,0.8944731326584887,0.8617158298522883,0.8767396109100625,0.8800191044210551,0.8935143288084465,0.9098232392965203,0.9293653989010303
19021,0.9173105715121582,0.9275832862789385,0.9056272198868863,0.9025158711497766,0.9079959463725018,0.9069845919671449,0.9130018115234522,0.9302532662160464
19333,0.8935414771560198,0.9262436426341868,0.9051044190964237,0.9053956113432744,0.9027483086507069,0.9064547592405321,0.9181060553593278,0.9264105608661062
19388,0.9054457575770747,0.9157513635672981,0.9024737374122246,0.893472464297584,0.8917776700553708,0.90108962094942,0.9145252858385917,0.9206710144043196
20120,0.9106073450190052,0.9254889458072049,0.900000323948544,0.8918319449101179,0.9003062932750906,0.9120436967081536,0.9152526651251234,0.932331374738989
20647,0.8883784794942704,0.8938739286514904,0.8697010954270395,0.8730345259231821,0.8846352415937125,0.8804416938307478,0.8940969594385603,0.9128530660854325
20928,0.917729631149022,0.9297147964573007,0.9139250613728838,0.9092025488029774,0.9104921743667602,0.9105519153321646,0.9200540723969315,0.9326876996805111
